settlement_date,settlement_period,england_wales_generation_mwh,b1610_rows_used,bmu_count_used,england_wales_generation_mw
2023-01-13,23,444.23999999999995,307,307,888.4799999999999
2023-01-13,24,453.10900000000004,307,307,906.2180000000001
2023-01-13,25,511.101,307,307,1022.202
2023-01-13,26,498.544,307,307,997.088
2023-01-13,27,445.17,307,307,890.34
2023-01-13,28,465.649,307,307,931.298
2023-01-13,29,439.562,307,307,879.124
2023-01-13,30,441.57300000000004,307,307,883.1460000000001
2023-01-13,31,439.158,307,307,878.316
2023-01-13,32,474.646,307,307,949.292
2023-01-13,33,602.768,307,307,1205.536
2023-01-13,34,739.116,307,307,1478.232
2023-01-13,35,767.655,307,307,1535.31
2023-01-13,36,783.474,307,307,1566.948
2023-01-13,37,697.273,307,307,1394.546
2023-01-13,38,593.18,307,307,1186.36
2023-01-13,39,531.944,307,307,1063.888
2023-01-13,40,466.261,307,307,932.522
2023-01-13,41,465.245,307,307,930.49
2023-01-13,42,471.731,307,307,943.462
2023-01-13,43,388.085,307,307,776.17
2023-01-13,44,354.835,307,307,709.67
2023-01-13,45,349.4,307,307,698.8
2023-01-13,46,393.294,307,307,786.588
2023-01-13,47,434.476,307,307,868.952
2023-01-13,48,452.357,307,307,904.714
2023-01-14,1,432.06100000000004,307,307,864.1220000000001
2023-01-14,2,447.049,307,307,894.098
2023-01-14,3,446.247,307,307,892.494
2023-01-14,4,443.77099999999996,307,307,887.5419999999999
2023-01-14,5,442.892,307,307,885.784
2023-01-14,6,445.981,307,307,891.962
2023-01-14,7,463.54600000000005,307,307,927.0920000000001
2023-01-14,8,459.035,307,307,918.07
2023-01-14,9,464.575,307,307,929.15
2023-01-14,10,468.653,307,307,937.306
2023-01-14,11,459.816,307,307,919.632
2023-01-14,12,481.955,307,307,963.91
2023-01-14,13,479.731,307,307,959.462
2023-01-14,14,481.228,307,307,962.456
2023-01-14,15,430.752,307,307,861.504
2023-01-14,16,461.342,307,307,922.684
2023-01-14,17,448.69,307,307,897.38
2023-01-14,18,489.73299999999995,307,307,979.4659999999999
2023-01-14,19,424.214,307,307,848.428
2023-01-14,20,430.975,307,307,861.95
2023-01-14,21,439.307,307,307,878.614
2023-01-14,22,467.743,307,307,935.486
2023-01-14,23,442.882,307,307,885.764
2023-01-14,24,434.548,307,307,869.096
2023-01-14,25,449.662,307,307,899.324
2023-01-14,26,434.705,307,307,869.41
2023-01-14,27,450.656,307,307,901.312
2023-01-14,28,445.285,307,307,890.57
2023-01-14,29,436.332,307,307,872.664
2023-01-14,30,424.82899999999995,307,307,849.6579999999999
2023-01-14,31,436.26599999999996,307,307,872.5319999999999
2023-01-14,32,449.152,307,307,898.304
2023-01-14,33,483.906,307,307,967.812
2023-01-14,34,563.032,307,307,1126.064
2023-01-14,35,754.848,307,307,1509.696
2023-01-14,36,778.936,307,307,1557.872
2023-01-14,37,661.941,307,307,1323.882
2023-01-14,38,522.254,307,307,1044.508
2023-01-14,39,497.83299999999997,307,307,995.6659999999999
2023-01-14,40,480.868,307,307,961.736
2023-01-14,41,530.389,307,307,1060.778
2023-01-14,42,531.366,307,307,1062.732
2023-01-14,43,474.356,307,307,948.712
2023-01-14,44,460.232,307,307,920.464
2023-01-14,45,532.0490000000001,307,307,1064.0980000000002
2023-01-14,46,499.25,307,307,998.5
2023-01-14,47,491.68899999999996,307,307,983.3779999999999
2023-01-14,48,458.774,307,307,917.548
2023-01-15,1,956.076,614,614,1912.152
2023-01-15,2,1006.24,614,614,2012.48
2023-01-15,3,1005.688,614,614,2011.376
2023-01-15,4,958.0160000000001,614,614,1916.0320000000002
2023-01-15,5,1132.384,614,614,2264.768
2023-01-15,6,1124.444,614,614,2248.888
2023-01-15,7,1165.962,614,614,2331.924
2023-01-15,8,1158.768,614,614,2317.536
2023-01-15,9,1054.136,614,614,2108.272
2023-01-15,10,1121.6080000000002,614,614,2243.2160000000003
2023-01-15,11,1141.1019999999999,614,614,2282.2039999999997
2023-01-15,12,1141.238,614,614,2282.476
2023-01-15,13,1174.4840000000002,614,614,2348.9680000000003
2023-01-15,14,1240.042,614,614,2480.084
2023-01-15,15,1150.44,614,614,2300.88
2023-01-15,16,1222.2,614,614,2444.4
2023-01-15,17,1378.444,614,614,2756.888
2023-01-15,18,1546.934,614,614,3093.868
2023-01-15,19,1031.902,614,614,2063.804
2023-01-15,20,1060.948,614,614,2121.896
2023-01-15,21,906.1899999999999,614,614,1812.3799999999999
2023-01-15,22,878.182,614,614,1756.364
2023-01-15,23,852.09,614,614,1704.18
2023-01-15,24,841.258,614,614,1682.516
2023-01-15,25,971.8159999999999,614,614,1943.6319999999998
2023-01-15,26,1027.7440000000001,614,614,2055.4880000000003
2023-01-15,27,962.782,614,614,1925.564
2023-01-15,28,944.546,614,614,1889.092
2023-01-15,29,920.896,614,614,1841.792
2023-01-15,30,955.866,614,614,1911.732
2023-01-15,31,1179.97,614,614,2359.94
2023-01-15,32,1282.49,614,614,2564.98
2023-01-15,33,1567.42,614,614,3134.84
2023-01-15,34,1950.924,614,614,3901.848
2023-01-15,35,2381.99,614,614,4763.98
2023-01-15,36,2453.76,614,614,4907.52
2023-01-15,37,2244.31,614,614,4488.62
2023-01-15,38,2074.122,614,614,4148.244
2023-01-15,39,1841.736,614,614,3683.472
2023-01-15,40,1817.722,614,614,3635.444
2023-01-15,41,1697.302,614,614,3394.604
2023-01-15,42,1537.07,614,614,3074.14
2023-01-15,43,1166.676,614,614,2333.352
2023-01-15,44,900.0240000000001,614,614,1800.0480000000002
2023-01-15,45,907.272,614,614,1814.544
2023-01-15,46,837.9680000000001,614,614,1675.9360000000001
2023-01-15,47,856.9780000000001,614,614,1713.9560000000001
2023-01-15,48,839.344,614,614,1678.688
2023-01-16,1,429.415,307,307,858.83
2023-01-16,2,435.644,307,307,871.288
2023-01-16,3,419.373,307,307,838.746
2023-01-16,4,428.31600000000003,307,307,856.6320000000001
2023-01-16,5,451.688,307,307,903.376
2023-01-16,6,395.19,307,307,790.38
2023-01-16,7,372.764,307,307,745.528
2023-01-16,8,343.424,307,307,686.848
2023-01-16,9,349.22,307,307,698.44
2023-01-16,10,352.272,307,307,704.544
2023-01-16,11,373.897,307,307,747.794
2023-01-16,12,372.613,307,307,745.226
2023-01-16,13,371.257,307,307,742.514
2023-01-16,14,478.264,307,307,956.528
2023-01-16,15,677.5659999999999,307,307,1355.1319999999998
2023-01-16,16,700.778,307,307,1401.556
2023-01-16,17,698.433,307,307,1396.866
2023-01-16,18,714.024,307,307,1428.048
2023-01-16,19,773.147,307,307,1546.294
2023-01-16,20,734.169,307,307,1468.338
2023-01-16,21,788.052,307,307,1576.104
2023-01-16,22,717.5699999999999,307,307,1435.1399999999999
2023-01-16,23,923.907,307,307,1847.814
2023-01-16,24,764.808,307,307,1529.616
2023-01-16,25,793.2420000000001,307,307,1586.4840000000002
2023-01-16,26,838.909,307,307,1677.818
2023-01-16,27,740.646,307,307,1481.292
2023-01-16,28,637.7170000000001,307,307,1275.4340000000002
2023-01-16,29,638.722,307,307,1277.444
2023-01-16,30,685.891,307,307,1371.782
2023-01-16,31,667.636,307,307,1335.272
2023-01-16,32,658.049,307,307,1316.098
2023-01-16,33,751.547,307,307,1503.094
2023-01-16,34,937.263,307,307,1874.526
2023-01-16,35,1049.209,307,307,2098.418
2023-01-16,36,1036.3220000000001,307,307,2072.6440000000002
2023-01-16,37,931.639,307,307,1863.278
2023-01-16,38,787.029,307,307,1574.058
2023-01-16,39,630.106,307,307,1260.212
2023-01-16,40,481.008,307,307,962.016
2023-01-16,41,463.27600000000007,307,307,926.5520000000001
2023-01-16,42,455.622,307,307,911.244
2023-01-16,43,465.818,307,307,931.636
2023-01-16,44,384.399,307,307,768.798
2023-01-16,45,324.876,307,307,649.752
2023-01-16,46,398.26,307,307,796.52
2023-01-16,47,347.91700000000003,307,307,695.8340000000001
2023-01-16,48,398.915,307,307,797.83
2023-01-17,1,347.53700000000003,307,307,695.0740000000001
2023-01-17,2,346.89099999999996,307,307,693.7819999999999
2023-01-17,3,399.082,307,307,798.164
2023-01-17,4,360.451,307,307,720.902
2023-01-17,5,281.69599999999997,307,307,563.3919999999999
2023-01-17,6,270.65900000000005,307,307,541.3180000000001
2023-01-17,7,273.39599999999996,307,307,546.7919999999999
2023-01-17,8,297.594,307,307,595.188
2023-01-17,9,274.83299999999997,307,307,549.6659999999999
2023-01-17,10,312.919,307,307,625.838
2023-01-17,11,386.468,307,307,772.936
2023-01-17,12,389.63000000000005,307,307,779.2600000000001
2023-01-17,13,537.025,307,307,1074.05
2023-01-17,14,634.189,307,307,1268.378
2023-01-17,15,714.6709999999999,307,307,1429.3419999999999
2023-01-17,16,833.8939999999999,307,307,1667.7879999999998
2023-01-17,17,843.701,307,307,1687.402
2023-01-17,18,882.851,307,307,1765.702
2023-01-17,19,926.707,307,307,1853.414
2023-01-17,20,957.097,307,307,1914.194
2023-01-17,21,1024.379,307,307,2048.758
2023-01-17,22,954.4110000000001,307,307,1908.8220000000001
2023-01-17,23,696.174,307,307,1392.348
2023-01-17,24,653.032,307,307,1306.064
2023-01-17,25,621.327,307,307,1242.654
2023-01-17,26,585.937,307,307,1171.874
2023-01-17,27,623.564,307,307,1247.128
2023-01-17,28,635.817,307,307,1271.634
2023-01-17,29,744.9110000000001,307,307,1489.8220000000001
2023-01-17,30,789.7230000000001,307,307,1579.4460000000001
2023-01-17,31,851.5409999999999,307,307,1703.0819999999999
2023-01-17,32,914.072,307,307,1828.144
2023-01-17,33,1020.8629999999999,307,307,2041.7259999999999
2023-01-17,34,1206.634,307,307,2413.268
2023-01-17,35,1321.1499999999999,307,307,2642.2999999999997
2023-01-17,36,1280.521,307,307,2561.042
2023-01-17,37,1221.513,307,307,2443.026
2023-01-17,38,999.586,307,307,1999.172
2023-01-17,39,756.225,307,307,1512.45
2023-01-17,40,668.272,307,307,1336.544
2023-01-17,41,655.898,307,307,1311.796
2023-01-17,42,539.759,307,307,1079.518
2023-01-17,43,440.262,307,307,880.524
2023-01-17,44,447.15099999999995,307,307,894.3019999999999
2023-01-17,45,428.801,307,307,857.602
2023-01-17,46,437.166,307,307,874.332
2023-01-17,47,476.228,307,307,952.456
2023-01-17,48,404.549,307,307,809.098
2023-01-18,1,343.657,307,307,687.314
2023-01-18,2,365.408,307,307,730.816
2023-01-18,3,353.632,307,307,707.264
2023-01-18,4,370.224,307,307,740.448
2023-01-18,5,363.15,307,307,726.3
2023-01-18,6,364.69,307,307,729.38
2023-01-18,7,383.896,307,307,767.792
2023-01-18,8,380.54200000000003,307,307,761.0840000000001
2023-01-18,9,374.753,307,307,749.506
2023-01-18,10,352.15100000000007,307,307,704.3020000000001
2023-01-18,11,373.23199999999997,307,307,746.4639999999999
2023-01-18,12,398.363,307,307,796.726
2023-01-18,13,440.951,307,307,881.902
2023-01-18,14,533.194,307,307,1066.388
2023-01-18,15,610.9399999999999,307,307,1221.8799999999999
2023-01-18,16,713.5909999999999,307,307,1427.1819999999998
2023-01-18,17,689.24,307,307,1378.48
2023-01-18,18,746.715,307,307,1493.43
2023-01-18,19,713.616,307,307,1427.232
2023-01-18,20,708.169,307,307,1416.338
2023-01-18,21,722.691,307,307,1445.382
2023-01-18,22,682.381,307,307,1364.762
2023-01-18,23,657.655,307,307,1315.31
2023-01-18,24,648.3480000000001,307,307,1296.6960000000001
2023-01-18,25,646.902,307,307,1293.804
2023-01-18,26,649.201,307,307,1298.402
2023-01-18,27,638.297,307,307,1276.594
2023-01-18,28,663.847,307,307,1327.694
2023-01-18,29,658.9110000000001,307,307,1317.8220000000001
2023-01-18,30,695.323,307,307,1390.646
2023-01-18,31,744.297,307,307,1488.594
2023-01-18,32,752.4590000000001,307,307,1504.9180000000001
2023-01-18,33,821.149,307,307,1642.298
2023-01-18,34,1015.367,307,307,2030.734
2023-01-18,35,1202.819,307,307,2405.638
2023-01-18,36,1188.3129999999999,307,307,2376.6259999999997
2023-01-18,37,926.594,307,307,1853.188
2023-01-18,38,880.21,307,307,1760.42
2023-01-18,39,836.238,307,307,1672.476
2023-01-18,40,779.029,307,307,1558.058
2023-01-18,41,609.792,307,307,1219.584
2023-01-18,42,550.746,307,307,1101.492
2023-01-18,43,534.67,307,307,1069.34
2023-01-18,44,527.4019999999999,307,307,1054.8039999999999
2023-01-18,45,490.881,307,307,981.762
2023-01-18,46,535.5540000000001,307,307,1071.1080000000002
2023-01-18,47,561.591,307,307,1123.182
2023-01-18,48,505.61299999999994,307,307,1011.2259999999999
2023-01-19,1,488.17400000000004,307,307,976.3480000000001
2023-01-19,2,472.461,307,307,944.922
2023-01-19,3,450.65099999999995,307,307,901.3019999999999
2023-01-19,4,457.54299999999995,307,307,915.0859999999999
2023-01-19,5,417.40299999999996,307,307,834.8059999999999
2023-01-19,6,436.999,307,307,873.998
2023-01-19,7,437.85699999999997,307,307,875.7139999999999
2023-01-19,8,380.905,307,307,761.81
2023-01-19,9,516.954,307,307,1033.908
2023-01-19,10,503.15,307,307,1006.3
2023-01-19,11,478.822,307,307,957.644
2023-01-19,12,446.332,307,307,892.664
2023-01-19,13,527.199,307,307,1054.398
2023-01-19,14,706.399,307,307,1412.798
2023-01-19,15,918.412,307,307,1836.824
2023-01-19,16,1163.922,307,307,2327.844
2023-01-19,17,1231.558,307,307,2463.116
2023-01-19,18,1345.1200000000001,307,307,2690.2400000000002
2023-01-19,19,1361.795,307,307,2723.59
2023-01-19,20,1291.1779999999999,307,307,2582.3559999999998
2023-01-19,21,1016.406,307,307,2032.812
2023-01-19,22,978.044,307,307,1956.088
2023-01-19,23,836.037,307,307,1672.074
2023-01-19,24,782.0090000000001,307,307,1564.0180000000003
2023-01-19,25,772.4559999999999,307,307,1544.9119999999998
2023-01-19,26,652.112,307,307,1304.224
2023-01-19,27,608.142,307,307,1216.284
2023-01-19,28,608.2650000000001,307,307,1216.5300000000002
2023-01-19,29,699.4090000000001,307,307,1398.8180000000002
2023-01-19,30,708.3259999999999,307,307,1416.6519999999998
2023-01-19,31,764.383,307,307,1528.766
2023-01-19,32,894.783,307,307,1789.566
2023-01-19,33,1126.872,307,307,2253.744
2023-01-19,34,1321.2350000000001,307,307,2642.4700000000003
2023-01-19,35,1704.002,307,307,3408.004
2023-01-19,36,1516.4769999999999,307,307,3032.9539999999997
2023-01-19,37,1273.436,307,307,2546.872
2023-01-19,38,1239.845,307,307,2479.69
2023-01-19,39,953.421,307,307,1906.842
2023-01-19,40,747.006,307,307,1494.012
2023-01-19,41,674.7800000000001,307,307,1349.5600000000002
2023-01-19,42,659.952,307,307,1319.904
2023-01-19,43,538.561,307,307,1077.122
2023-01-19,44,443.29200000000003,307,307,886.5840000000001
2023-01-19,45,456.94399999999996,307,307,913.8879999999999
2023-01-19,46,479.15199999999993,307,307,958.3039999999999
2023-01-19,47,484.08400000000006,307,307,968.1680000000001
2023-01-19,48,485.69100000000003,307,307,971.3820000000001
2023-01-20,1,497.26300000000003,307,307,994.5260000000001
2023-01-20,2,480.254,307,307,960.508
2023-01-20,3,470.96200000000005,307,307,941.9240000000001
2023-01-20,4,464.895,307,307,929.79
2023-01-20,5,458.87,307,307,917.74
2023-01-20,6,468.852,307,307,937.704
2023-01-20,7,474.23400000000004,307,307,948.4680000000001
2023-01-20,8,464.28200000000004,307,307,928.5640000000001
2023-01-20,9,473.26800000000003,307,307,946.5360000000001
2023-01-20,10,477.83400000000006,307,307,955.6680000000001
2023-01-20,11,495.65200000000004,307,307,991.3040000000001
2023-01-20,12,542.867,307,307,1085.734
2023-01-20,13,618.567,307,307,1237.134
2023-01-20,14,689.677,307,307,1379.354
2023-01-20,15,765.8320000000001,307,307,1531.6640000000002
2023-01-20,16,991.611,307,307,1983.222
2023-01-20,17,944.367,307,307,1888.734
2023-01-20,18,951.07,307,307,1902.14
2023-01-20,19,974.463,307,307,1948.926
2023-01-20,20,976.434,307,307,1952.868
2023-01-20,21,966.874,307,307,1933.748
2023-01-20,22,860.4090000000001,307,307,1720.8180000000002
2023-01-20,23,817.456,307,307,1634.912
2023-01-20,24,764.394,307,307,1528.788
2023-01-20,25,682.044,307,307,1364.088
2023-01-20,26,669.265,307,307,1338.53
2023-01-20,27,673.422,307,307,1346.844
2023-01-20,28,680.6220000000001,307,307,1361.2440000000001
2023-01-20,29,719.44,307,307,1438.88
2023-01-20,30,747.712,307,307,1495.424
2023-01-20,31,726.2620000000001,307,307,1452.5240000000001
2023-01-20,32,819.1450000000001,307,307,1638.2900000000002
2023-01-20,33,853.599,307,307,1707.198
2023-01-20,34,1011.703,307,307,2023.406
2023-01-20,35,1103.639,307,307,2207.278
2023-01-20,36,1209.209,307,307,2418.418
2023-01-20,37,1120.443,307,307,2240.886
2023-01-20,38,913.893,307,307,1827.786
2023-01-20,39,702.74,307,307,1405.48
2023-01-20,40,646.22,307,307,1292.44
2023-01-20,41,632.5909999999999,307,307,1265.1819999999998
2023-01-20,42,618.131,307,307,1236.262
2023-01-20,43,518.3,307,307,1036.6
2023-01-20,44,388.40999999999997,307,307,776.8199999999999
2023-01-20,45,419.447,307,307,838.894
2023-01-20,46,435.47,307,307,870.94
2023-01-20,47,430.54300000000006,307,307,861.0860000000001
2023-01-20,48,413.148,307,307,826.296
2023-01-21,1,419.45300000000003,307,307,838.9060000000001
2023-01-21,2,419.014,307,307,838.028
2023-01-21,3,399.08900000000006,307,307,798.1780000000001
2023-01-21,4,385.386,307,307,770.772
2023-01-21,5,384.988,307,307,769.976
2023-01-21,6,398.52900000000005,307,307,797.0580000000001
2023-01-21,7,395.025,307,307,790.05
2023-01-21,8,400.72,307,307,801.44
2023-01-21,9,402.707,307,307,805.414
2023-01-21,10,402.131,307,307,804.262
2023-01-21,11,403.81399999999996,307,307,807.6279999999999
2023-01-21,12,408.34900000000005,307,307,816.6980000000001
2023-01-21,13,400.53900000000004,307,307,801.0780000000001
2023-01-21,14,474.213,307,307,948.426
2023-01-21,15,578.5360000000001,307,307,1157.0720000000001
2023-01-21,16,596.8810000000001,307,307,1193.7620000000002
2023-01-21,17,589.8050000000001,307,307,1179.6100000000001
2023-01-21,18,671.421,307,307,1342.842
2023-01-21,19,615.7600000000001,307,307,1231.5200000000002
2023-01-21,20,601.6930000000001,307,307,1203.3860000000002
2023-01-21,21,590.528,307,307,1181.056
2023-01-21,22,594.648,307,307,1189.296
2023-01-21,23,635.153,307,307,1270.306
2023-01-21,24,626.308,307,307,1252.616
2023-01-21,25,621.994,307,307,1243.988
2023-01-21,26,606.513,307,307,1213.026
2023-01-21,27,603.462,307,307,1206.924
2023-01-21,28,608.5070000000001,307,307,1217.0140000000001
2023-01-21,29,602.735,307,307,1205.47
2023-01-21,30,613.7049999999999,307,307,1227.4099999999999
2023-01-21,31,595.37,307,307,1190.74
2023-01-21,32,612.9150000000001,307,307,1225.8300000000002
2023-01-21,33,798.005,307,307,1596.01
2023-01-21,34,1007.495,307,307,2014.99
2023-01-21,35,1071.586,307,307,2143.172
2023-01-21,36,1097.948,307,307,2195.896
2023-01-21,37,1035.309,307,307,2070.618
2023-01-21,38,908.9300000000001,307,307,1817.8600000000001
2023-01-21,39,734.454,307,307,1468.908
2023-01-21,40,608.264,307,307,1216.528
2023-01-21,41,499.04699999999997,307,307,998.0939999999999
2023-01-21,42,384.87,307,307,769.74
2023-01-21,43,394.758,307,307,789.516
2023-01-21,44,412.43,307,307,824.86
2023-01-21,45,402.866,307,307,805.732
2023-01-21,46,399.252,307,307,798.504
2023-01-21,47,322.65500000000003,307,307,645.3100000000001
2023-01-21,48,309.134,307,307,618.268
2023-01-22,1,612.304,614,614,1224.608
2023-01-22,2,703.574,614,614,1407.148
2023-01-22,3,653.874,614,614,1307.748
2023-01-22,4,617.814,614,614,1235.628
2023-01-22,5,607.426,614,614,1214.852
2023-01-22,6,618.9479999999999,614,614,1237.8959999999997
2023-01-22,7,677.712,614,614,1355.424
2023-01-22,8,623.7099999999999,614,614,1247.4199999999998
2023-01-22,9,630.1199999999999,614,614,1260.2399999999998
2023-01-22,10,685.334,614,614,1370.668
2023-01-22,11,648.948,614,614,1297.896
2023-01-22,12,619.122,614,614,1238.244
2023-01-22,13,685.072,614,614,1370.144
2023-01-22,14,660.3739999999999,614,614,1320.7479999999998
2023-01-22,15,627.1979999999999,614,614,1254.3959999999997
2023-01-22,16,601.614,614,614,1203.228
2023-01-22,17,889.606,614,614,1779.212
2023-01-22,18,1273.768,614,614,2547.536
2023-01-22,19,1040.988,614,614,2081.976
2023-01-22,20,1153.358,614,614,2306.716
2023-01-22,21,1019.26,614,614,2038.52
2023-01-22,22,834.174,614,614,1668.348
2023-01-22,23,777.164,614,614,1554.328
2023-01-22,24,741.89,614,614,1483.78
2023-01-22,25,801.322,614,614,1602.644
2023-01-22,26,829.794,614,614,1659.588
2023-01-22,27,836.66,614,614,1673.32
2023-01-22,28,794.76,614,614,1589.52
2023-01-22,29,822.5279999999999,614,614,1645.0559999999998
2023-01-22,30,850.136,614,614,1700.272
2023-01-22,31,912.424,614,614,1824.848
2023-01-22,32,1060.084,614,614,2120.168
2023-01-22,33,1347.77,614,614,2695.54
2023-01-22,34,1789.1100000000001,614,614,3578.2200000000003
2023-01-22,35,2191.11,614,614,4382.22
2023-01-22,36,2265.674,614,614,4531.348
