publishTime,startTime,settlementDate,settlementPeriod,boundary,transmissionSystemDemand,nationalDemand
2023-12-10T20:15:00Z,2023-12-10T20:30:00Z,2023-12-10,42,N,32061,31000.0
2023-12-10T20:45:00Z,2023-12-10T21:00:00Z,2023-12-10,43,N,30391,29434.0
2023-12-10T21:15:00Z,2023-12-10T21:30:00Z,2023-12-10,44,N,28825,27839.0
2023-12-10T21:45:00Z,2023-12-10T22:00:00Z,2023-12-10,45,N,27302,26248.0
2023-12-10T22:16:00Z,2023-12-10T22:30:00Z,2023-12-10,46,N,25944,24949.0
2023-12-10T22:47:00Z,2023-12-10T23:00:00Z,2023-12-10,47,N,25750,23890.0
2023-12-10T23:16:00Z,2023-12-10T23:30:00Z,2023-12-10,48,N,25294,23020.0
2023-12-10T23:47:00Z,2023-12-11T00:00:00Z,2023-12-11,1,N,24863,22400.0
2023-12-11T00:16:00Z,2023-12-11T00:30:00Z,2023-12-11,2,N,25390,23000.0
2023-12-11T00:46:00Z,2023-12-11T01:00:00Z,2023-12-11,3,N,25139,22642.0
2023-12-11T01:17:00Z,2023-12-11T01:30:00Z,2023-12-11,4,N,24821,
2023-12-11T01:47:00Z,2023-12-11T02:00:00Z,2023-12-11,5,N,24452,21712.0
2023-12-11T02:16:00Z,2023-12-11T02:30:00Z,2023-12-11,6,N,24200,21161.0
2023-12-11T02:47:00Z,2023-12-11T03:00:00Z,2023-12-11,7,N,24003,21082.0
2023-12-11T03:16:00Z,2023-12-11T03:30:00Z,2023-12-11,8,N,23742,20747.0
2023-12-11T03:47:00Z,2023-12-11T04:00:00Z,2023-12-11,9,N,23433,20600.0
2023-12-11T04:16:00Z,2023-12-11T04:30:00Z,2023-12-11,10,N,23773,20928.0
2023-12-11T04:46:00Z,2023-12-11T05:00:00Z,2023-12-11,11,N,24740,22003.0
2023-12-11T05:16:00Z,2023-12-11T05:30:00Z,2023-12-11,12,N,25918,23545.0
2023-12-11T05:46:00Z,2023-12-11T06:00:00Z,2023-12-11,13,N,27865,26524.0
2023-12-11T06:16:00Z,2023-12-11T06:30:00Z,2023-12-11,14,N,31140,29408.0
2023-12-11T06:46:00Z,2023-12-11T07:00:00Z,2023-12-11,15,N,35008,32136.0
2023-12-11T07:16:00Z,2023-12-11T07:30:00Z,2023-12-11,16,N,36406,33519.0
2023-12-11T07:46:00Z,2023-12-11T08:00:00Z,2023-12-11,17,N,36966,35286.0
2023-12-11T08:16:00Z,2023-12-11T08:30:00Z,2023-12-11,18,N,37680,36000.0
2023-12-11T08:16:00Z,2023-12-11T09:00:00Z,2023-12-11,19,N,38180,36600.0
2023-12-11T09:16:00Z,2023-12-11T09:30:00Z,2023-12-11,20,N,37878,36298.0
2023-12-11T09:46:00Z,2023-12-11T10:00:00Z,2023-12-11,21,N,37395,35815.0
2023-12-11T10:16:00Z,2023-12-11T10:30:00Z,2023-12-11,22,N,36905,35325.0
2023-12-11T10:46:00Z,2023-12-11T11:00:00Z,2023-12-11,23,N,36949,35369.0
2023-12-11T11:22:00Z,2023-12-11T11:30:00Z,2023-12-11,24,N,37262,35689.0
2023-12-11T11:47:00Z,2023-12-11T12:00:00Z,2023-12-11,25,N,37408,35945.0
2023-12-11T12:17:00Z,2023-12-11T12:30:00Z,2023-12-11,26,N,37756,36350.0
2023-12-11T12:47:00Z,2023-12-11T13:00:00Z,2023-12-11,27,N,37847,36619.0
2023-12-11T13:17:00Z,2023-12-11T13:30:00Z,2023-12-11,28,N,37732,36500.0
2023-12-11T13:47:00Z,2023-12-11T14:00:00Z,2023-12-11,29,N,37930,36876.0
2023-12-11T14:17:00Z,2023-12-11T14:30:00Z,2023-12-11,30,N,38021,36984.0
2023-12-11T14:47:00Z,2023-12-11T15:00:00Z,2023-12-11,31,N,38562,37607.0
2023-12-11T15:17:00Z,2023-12-11T15:30:00Z,2023-12-11,32,N,39311,38512.0
2023-12-11T15:47:00Z,2023-12-11T16:00:00Z,2023-12-11,33,N,41135,40340.0
2023-12-11T16:17:00Z,2023-12-11T16:30:00Z,2023-12-11,34,N,42519,41796.0
2023-12-11T16:47:00Z,2023-12-11T17:00:00Z,2023-12-11,35,N,43012,42200.0
2023-12-11T17:17:00Z,2023-12-11T17:30:00Z,2023-12-11,36,N,42821,
2023-12-11T17:47:00Z,2023-12-11T18:00:00Z,2023-12-11,37,N,42441,41773.0
2023-12-11T18:16:00Z,2023-12-11T18:30:00Z,2023-12-11,38,N,41686,
2023-12-11T18:47:00Z,2023-12-11T19:00:00Z,2023-12-11,39,N,40153,39553.0
2023-12-11T19:17:00Z,2023-12-11T19:30:00Z,2023-12-11,40,N,39117,38479.0
2023-12-11T19:47:00Z,2023-12-11T20:00:00Z,2023-12-11,41,N,37383,36783.0
2023-12-11T20:16:00Z,2023-12-11T20:30:00Z,2023-12-11,42,N,36145,35430.0
2023-12-11T20:46:00Z,2023-12-11T21:00:00Z,2023-12-11,43,N,34717,33755.0
2023-12-11T21:17:00Z,2023-12-11T21:30:00Z,2023-12-11,44,N,33529,32317.0
2023-12-11T21:47:00Z,2023-12-11T22:00:00Z,2023-12-11,45,N,31814,30703.0
2023-12-11T22:17:00Z,2023-12-11T22:30:00Z,2023-12-11,46,N,29698,28927.0
2023-12-11T22:46:00Z,2023-12-11T23:00:00Z,2023-12-11,47,N,28171,26858.0
2023-12-11T23:17:00Z,2023-12-11T23:30:00Z,2023-12-11,48,N,27059,25630.0
2023-12-11T23:47:00Z,2023-12-12T00:00:00Z,2023-12-12,1,N,26698,25200.0
2023-12-12T00:16:00Z,2023-12-12T00:30:00Z,2023-12-12,2,N,27122,25600.0
2023-12-12T00:46:00Z,2023-12-12T01:00:00Z,2023-12-12,3,N,26074,24602.0
2023-12-12T01:16:00Z,2023-12-12T01:30:00Z,2023-12-12,4,N,25664,23961.0
2023-12-12T01:47:00Z,2023-12-12T02:00:00Z,2023-12-12,5,N,25755,23441.0
2023-12-12T02:16:00Z,2023-12-12T02:30:00Z,2023-12-12,6,N,25265,22947.0
2023-12-12T02:46:00Z,2023-12-12T03:00:00Z,2023-12-12,7,N,25186,22530.0
2023-12-12T03:16:00Z,2023-12-12T03:30:00Z,2023-12-12,8,N,24514,21858.0
2023-12-12T03:46:00Z,2023-12-12T04:00:00Z,2023-12-12,9,N,25404,21700.0
2023-12-12T04:16:00Z,2023-12-12T04:30:00Z,2023-12-12,10,N,25453,21837.0
2023-12-12T04:46:00Z,2023-12-12T05:00:00Z,2023-12-12,11,N,26781,22318.0
2023-12-12T05:16:00Z,2023-12-12T05:30:00Z,2023-12-12,12,N,27834,23375.0
2023-12-12T05:46:00Z,2023-12-12T06:00:00Z,2023-12-12,13,N,31051,25943.0
2023-12-12T06:16:00Z,2023-12-12T06:30:00Z,2023-12-12,14,N,33823,28700.0
2023-12-12T06:46:00Z,2023-12-12T07:00:00Z,2023-12-12,15,N,36977,31892.0
2023-12-12T07:16:00Z,2023-12-12T07:30:00Z,2023-12-12,16,N,38200,33115.0
2023-12-12T07:46:00Z,2023-12-12T08:00:00Z,2023-12-12,17,N,39366,34658.0
2023-12-12T08:16:00Z,2023-12-12T08:30:00Z,2023-12-12,18,N,40108,35400.0
2023-12-12T08:16:00Z,2023-12-12T09:00:00Z,2023-12-12,19,N,40180,36407.0
2023-12-12T09:16:00Z,2023-12-12T09:30:00Z,2023-12-12,20,N,40573,36800.0
2023-12-12T09:46:00Z,2023-12-12T10:00:00Z,2023-12-12,21,N,40334,36521.0
2023-12-12T10:16:00Z,2023-12-12T10:30:00Z,2023-12-12,22,N,40348,36535.0
2023-12-12T10:46:00Z,2023-12-12T11:00:00Z,2023-12-12,23,N,39797,37058.0
2023-12-12T11:16:00Z,2023-12-12T11:30:00Z,2023-12-12,24,N,39629,36890.0
2023-12-12T11:47:00Z,2023-12-12T12:00:00Z,2023-12-12,25,N,39754,37336.0
2023-12-12T12:17:00Z,2023-12-12T12:30:00Z,2023-12-12,26,N,39918,37500.0
2023-12-12T12:48:00Z,2023-12-12T13:00:00Z,2023-12-12,27,N,39975,37662.0
2023-12-12T13:17:00Z,2023-12-12T13:30:00Z,2023-12-12,28,N,39715,37402.0
2023-12-12T13:47:00Z,2023-12-12T14:00:00Z,2023-12-12,29,N,39772,37353.0
2023-12-12T14:17:00Z,2023-12-12T14:30:00Z,2023-12-12,30,N,39643,37224.0
2023-12-12T14:48:00Z,2023-12-12T15:00:00Z,2023-12-12,31,N,39172,37200.0
2023-12-12T15:17:00Z,2023-12-12T15:30:00Z,2023-12-12,32,N,40047,38075.0
2023-12-12T15:47:00Z,2023-12-12T16:00:00Z,2023-12-12,33,N,40980,39400.0
2023-12-12T16:17:00Z,2023-12-12T16:30:00Z,2023-12-12,34,N,41887,40307.0
2023-12-12T16:47:00Z,2023-12-12T17:00:00Z,2023-12-12,35,N,42062,40470.0
2023-12-12T17:17:00Z,2023-12-12T17:30:00Z,2023-12-12,36,N,42037,40500.0
2023-12-12T17:47:00Z,2023-12-12T18:00:00Z,2023-12-12,37,N,41371,40107.0
2023-12-12T18:17:00Z,2023-12-12T18:30:00Z,2023-12-12,38,N,40696,39439.0
2023-12-12T18:48:00Z,2023-12-12T19:00:00Z,2023-12-12,39,N,40046,38664.0
2023-12-12T19:17:00Z,2023-12-12T19:30:00Z,2023-12-12,40,N,39052,37750.0
2023-12-12T19:47:00Z,2023-12-12T20:00:00Z,2023-12-12,41,N,37871,36606.0
2023-12-12T20:17:00Z,2023-12-12T20:30:00Z,2023-12-12,42,N,36555,35400.0
2023-12-12T20:47:00Z,2023-12-12T21:00:00Z,2023-12-12,43,N,34728,33782.0
2023-12-12T21:17:00Z,2023-12-12T21:30:00Z,2023-12-12,44,N,33149,32056.0
2023-12-12T21:47:00Z,2023-12-12T22:00:00Z,2023-12-12,45,N,30868,30219.0
2023-12-12T22:18:00Z,2023-12-12T22:30:00Z,2023-12-12,46,N,29329,28547.0
2023-12-12T22:47:00Z,2023-12-12T23:00:00Z,2023-12-12,47,N,27906,26749.0
2023-12-12T23:17:00Z,2023-12-12T23:30:00Z,2023-12-12,48,N,26368,25500.0
2023-12-12T23:47:00Z,2023-12-13T00:00:00Z,2023-12-13,1,N,25910,25100.0
2023-12-13T00:17:00Z,2023-12-13T00:30:00Z,2023-12-13,2,N,26020,25300.0
2023-12-13T00:47:00Z,2023-12-13T01:00:00Z,2023-12-13,3,N,25952,24812.0
2023-12-13T01:16:00Z,2023-12-13T01:30:00Z,2023-12-13,4,N,25540,24200.0
2023-12-13T01:46:00Z,2023-12-13T02:00:00Z,2023-12-13,5,N,24911,23505.0
2023-12-13T02:17:00Z,2023-12-13T02:30:00Z,2023-12-13,6,N,24607,23178.0
2023-12-13T02:47:00Z,2023-12-13T03:00:00Z,2023-12-13,7,N,24079,22609.0
2023-12-13T03:17:00Z,2023-12-13T03:30:00Z,2023-12-13,8,N,23545,22061.0
2023-12-13T03:47:00Z,2023-12-13T04:00:00Z,2023-12-13,9,N,23286,21804.0
2023-12-13T04:17:00Z,2023-12-13T04:30:00Z,2023-12-13,10,N,23078,21700.0
2023-12-13T04:46:00Z,2023-12-13T05:00:00Z,2023-12-13,11,N,23674,22559.0
2023-12-13T05:16:00Z,2023-12-13T05:30:00Z,2023-12-13,12,N,24606,23578.0
2023-12-13T05:46:00Z,2023-12-13T06:00:00Z,2023-12-13,13,N,27985,26286.0
2023-12-13T06:16:00Z,2023-12-13T06:30:00Z,2023-12-13,14,N,30684,28913.0
2023-12-13T06:46:00Z,2023-12-13T07:00:00Z,2023-12-13,15,N,35403,32225.0
2023-12-13T07:17:00Z,2023-12-13T07:30:00Z,2023-12-13,16,N,37603,34278.0
2023-12-13T07:47:00Z,2023-12-13T08:00:00Z,2023-12-13,17,N,37663,35623.0
2023-12-13T08:16:00Z,2023-12-13T08:30:00Z,2023-12-13,18,N,38147,36100.0
2023-12-13T08:16:00Z,2023-12-13T09:00:00Z,2023-12-13,19,N,38630,36746.0
2023-12-13T09:16:00Z,2023-12-13T09:30:00Z,2023-12-13,20,N,38752,36720.0
2023-12-13T09:46:00Z,2023-12-13T10:00:00Z,2023-12-13,21,N,38967,36674.0
2023-12-13T10:16:00Z,2023-12-13T10:30:00Z,2023-12-13,22,N,38955,36648.0
2023-12-13T10:47:00Z,2023-12-13T11:00:00Z,2023-12-13,23,N,38507,36927.0
2023-12-13T11:16:00Z,2023-12-13T11:30:00Z,2023-12-13,24,N,38500,36920.0
2023-12-13T11:47:00Z,2023-12-13T12:00:00Z,2023-12-13,25,N,39155,37400.0
2023-12-13T12:17:00Z,2023-12-13T12:30:00Z,2023-12-13,26,N,39151,37396.0
2023-12-13T12:47:00Z,2023-12-13T13:00:00Z,2023-12-13,27,N,39782,37731.0
2023-12-13T13:17:00Z,2023-12-13T13:30:00Z,2023-12-13,28,N,39351,37300.0
2023-12-13T13:47:00Z,2023-12-13T14:00:00Z,2023-12-13,29,N,39694,37496.0
2023-12-13T14:18:00Z,2023-12-13T14:30:00Z,2023-12-13,30,N,39943,37745.0
2023-12-13T14:49:00Z,2023-12-13T15:00:00Z,2023-12-13,31,N,40740,38175.0
2023-12-13T15:17:00Z,2023-12-13T15:30:00Z,2023-12-13,32,N,41555,38990.0
2023-12-13T15:47:00Z,2023-12-13T16:00:00Z,2023-12-13,33,N,42113,40318.0
2023-12-13T16:17:00Z,2023-12-13T16:30:00Z,2023-12-13,34,N,42718,40923.0
2023-12-13T16:47:00Z,2023-12-13T17:00:00Z,2023-12-13,35,N,43085,41200.0
2023-12-13T17:17:00Z,2023-12-13T17:30:00Z,2023-12-13,36,N,42783,40898.0
2023-12-13T17:47:00Z,2023-12-13T18:00:00Z,2023-12-13,37,N,42615,40992.0
2023-12-13T18:17:00Z,2023-12-13T18:30:00Z,2023-12-13,38,N,42375,40875.0
2023-12-13T18:47:00Z,2023-12-13T19:00:00Z,2023-12-13,39,N,41591,40389.0
2023-12-13T19:17:00Z,2023-12-13T19:30:00Z,2023-12-13,40,N,40732,39622.0
2023-12-13T19:49:00Z,2023-12-13T20:00:00Z,2023-12-13,41,N,39414,38293.0
2023-12-13T20:17:00Z,2023-12-13T20:30:00Z,2023-12-13,42,N,38083,36880.0
2023-12-13T20:47:00Z,2023-12-13T21:00:00Z,2023-12-13,43,N,36003,34922.0
2023-12-13T21:17:00Z,2023-12-13T21:30:00Z,2023-12-13,44,N,33999,32915.0
2023-12-13T21:47:00Z,2023-12-13T22:00:00Z,2023-12-13,45,N,32350,31136.0
2023-12-13T22:17:00Z,2023-12-13T22:30:00Z,2023-12-13,46,N,30299,29167.0
2023-12-13T22:47:00Z,2023-12-13T23:00:00Z,2023-12-13,47,N,28530,27208.0
2023-12-13T23:17:00Z,2023-12-13T23:30:00Z,2023-12-13,48,N,27124,25970.0
2023-12-13T23:47:00Z,2023-12-14T00:00:00Z,2023-12-14,1,N,27340,26000.0
2023-12-14T00:16:00Z,2023-12-14T00:30:00Z,2023-12-14,2,N,27664,26380.0
2023-12-14T00:47:00Z,2023-12-14T01:00:00Z,2023-12-14,3,N,27643,25998.0
2023-12-14T01:16:00Z,2023-12-14T01:30:00Z,2023-12-14,4,N,27098,25442.0
2023-12-14T01:47:00Z,2023-12-14T02:00:00Z,2023-12-14,5,N,27003,25085.0
2023-12-14T02:16:00Z,2023-12-14T02:30:00Z,2023-12-14,6,N,26536,24632.0
2023-12-14T02:47:00Z,2023-12-14T03:00:00Z,2023-12-14,7,N,26548,24126.0
2023-12-14T03:17:00Z,2023-12-14T03:30:00Z,2023-12-14,8,N,26175,23728.0
2023-12-14T03:46:00Z,2023-12-14T04:00:00Z,2023-12-14,9,N,26656,23490.0
2023-12-14T04:16:00Z,2023-12-14T04:30:00Z,2023-12-14,10,N,26652,23540.0
2023-12-14T04:47:00Z,2023-12-14T05:00:00Z,2023-12-14,11,N,28199,24032.0
2023-12-14T05:16:00Z,2023-12-14T05:30:00Z,2023-12-14,12,N,29325,25223.0
2023-12-14T05:46:00Z,2023-12-14T06:00:00Z,2023-12-14,13,N,32778,28125.0
2023-12-14T06:16:00Z,2023-12-14T06:30:00Z,2023-12-14,14,N,35573,30879.0
2023-12-14T06:47:00Z,2023-12-14T07:00:00Z,2023-12-14,15,N,38976,
2023-12-14T07:16:00Z,2023-12-14T07:30:00Z,2023-12-14,16,N,40817,36060.0
2023-12-14T07:46:00Z,2023-12-14T08:00:00Z,2023-12-14,17,N,41521,37386.0
2023-12-14T08:16:00Z,2023-12-14T08:30:00Z,2023-12-14,18,N,41794,37600.0
2023-12-14T08:16:00Z,2023-12-14T09:00:00Z,2023-12-14,19,N,42453,38600.0
2023-12-14T09:16:00Z,2023-12-14T09:30:00Z,2023-12-14,20,N,42320,38380.0
2023-12-14T09:46:00Z,2023-12-14T10:00:00Z,2023-12-14,21,N,42326,38196.0
2023-12-14T10:17:00Z,2023-12-14T10:30:00Z,2023-12-14,22,N,42229,38034.0
2023-12-14T10:46:00Z,2023-12-14T11:00:00Z,2023-12-14,23,N,41855,38187.0
2023-12-14T11:16:00Z,2023-12-14T11:30:00Z,2023-12-14,24,N,41663,38044.0
2023-12-14T11:47:00Z,2023-12-14T12:00:00Z,2023-12-14,25,N,42444,38400.0
2023-12-14T12:17:00Z,2023-12-14T12:30:00Z,2023-12-14,26,N,42275,38153.0
2023-12-14T12:47:00Z,2023-12-14T13:00:00Z,2023-12-14,27,N,42794,38249.0
2023-12-14T13:17:00Z,2023-12-14T13:30:00Z,2023-12-14,28,N,42115,37570.0
2023-12-14T13:47:00Z,2023-12-14T14:00:00Z,2023-12-14,29,N,42529,37794.0
2023-12-14T14:17:00Z,2023-12-14T14:30:00Z,2023-12-14,30,N,42835,38072.0
2023-12-14T14:48:00Z,2023-12-14T15:00:00Z,2023-12-14,31,N,43175,38532.0
2023-12-14T15:17:00Z,2023-12-14T15:30:00Z,2023-12-14,32,N,44054,39383.0
2023-12-14T15:47:00Z,2023-12-14T16:00:00Z,2023-12-14,33,N,44635,40752.0
2023-12-14T16:17:00Z,2023-12-14T16:30:00Z,2023-12-14,34,N,45399,41392.0
2023-12-14T16:48:00Z,2023-12-14T17:00:00Z,2023-12-14,35,N,45254,41700.0
2023-12-14T17:17:00Z,2023-12-14T17:30:00Z,2023-12-14,36,N,44801,41248.0
2023-12-14T17:47:00Z,2023-12-14T18:00:00Z,2023-12-14,37,N,44509,41198.0
2023-12-14T18:17:00Z,2023-12-14T18:30:00Z,2023-12-14,38,N,44255,40935.0
2023-12-14T18:46:00Z,2023-12-14T19:00:00Z,2023-12-14,39,N,43667,40307.0
2023-12-14T19:16:00Z,2023-12-14T19:30:00Z,2023-12-14,40,N,42678,39177.0
2023-12-14T19:46:00Z,2023-12-14T20:00:00Z,2023-12-14,41,N,41564,37839.0
2023-12-14T20:17:00Z,2023-12-14T20:30:00Z,2023-12-14,42,N,40091,36420.0
2023-12-14T20:46:00Z,2023-12-14T21:00:00Z,2023-12-14,43,N,37199,34677.0
2023-12-14T21:17:00Z,2023-12-14T21:30:00Z,2023-12-14,44,N,35506,32865.0
2023-12-14T21:47:00Z,2023-12-14T22:00:00Z,2023-12-14,45,N,34731,31261.0
2023-12-14T22:17:00Z,2023-12-14T22:30:00Z,2023-12-14,46,N,32904,29311.0
2023-12-14T22:47:00Z,2023-12-14T23:00:00Z,2023-12-14,47,N,29137,27557.0
2023-12-14T23:17:00Z,2023-12-14T23:30:00Z,2023-12-14,48,N,28090,26510.0
2023-12-14T23:46:00Z,2023-12-15T00:00:00Z,2023-12-15,1,N,27807,26020.0
2023-12-15T00:16:00Z,2023-12-15T00:30:00Z,2023-12-15,2,N,28041,26200.0
2023-12-15T00:46:00Z,2023-12-15T01:00:00Z,2023-12-15,3,N,28479,26101.0
2023-12-15T01:16:00Z,2023-12-15T01:30:00Z,2023-12-15,4,N,27935,25419.0
2023-12-15T01:47:00Z,2023-12-15T02:00:00Z,2023-12-15,5,N,27241,24789.0
2023-12-15T02:16:00Z,2023-12-15T02:30:00Z,2023-12-15,6,N,26885,24449.0
2023-12-15T02:46:00Z,2023-12-15T03:00:00Z,2023-12-15,7,N,26582,23939.0
2023-12-15T03:17:00Z,2023-12-15T03:30:00Z,2023-12-15,8,N,26249,23611.0
2023-12-15T03:47:00Z,2023-12-15T04:00:00Z,2023-12-15,9,N,26092,23049.0
2023-12-15T04:16:00Z,2023-12-15T04:30:00Z,2023-12-15,10,N,25874,23000.0
2023-12-15T04:46:00Z,2023-12-15T05:00:00Z,2023-12-15,11,N,25859,23408.0
2023-12-15T05:16:00Z,2023-12-15T05:30:00Z,2023-12-15,12,N,27016,24641.0
2023-12-15T05:46:00Z,2023-12-15T06:00:00Z,2023-12-15,13,N,29765,26874.0
2023-12-15T06:16:00Z,2023-12-15T06:30:00Z,2023-12-15,14,N,32314,29344.0
2023-12-15T06:46:00Z,2023-12-15T07:00:00Z,2023-12-15,15,N,34916,32753.0
2023-12-15T07:16:00Z,2023-12-15T07:30:00Z,2023-12-15,16,N,36649,34585.0
2023-12-15T07:46:00Z,2023-12-15T08:00:00Z,2023-12-15,17,N,38151,36276.0
2023-12-15T08:16:00Z,2023-12-15T08:30:00Z,2023-12-15,18,N,38765,37000.0
2023-12-15T08:16:00Z,2023-12-15T09:00:00Z,2023-12-15,19,N,39089,37500.0
2023-12-15T09:16:00Z,2023-12-15T09:30:00Z,2023-12-15,20,N,38565,36901.0
2023-12-15T09:46:00Z,2023-12-15T10:00:00Z,2023-12-15,21,N,38096,36317.0
2023-12-15T10:16:00Z,2023-12-15T10:30:00Z,2023-12-15,22,N,38204,36300.0
2023-12-15T10:46:00Z,2023-12-15T11:00:00Z,2023-12-15,23,N,37454,35721.0
2023-12-15T11:16:00Z,2023-12-15T11:30:00Z,2023-12-15,24,N,37212,35580.0
2023-12-15T11:47:00Z,2023-12-15T12:00:00Z,2023-12-15,25,N,37228,35403.0
2023-12-15T12:17:00Z,2023-12-15T12:30:00Z,2023-12-15,26,N,37207,35370.0
2023-12-15T12:47:00Z,2023-12-15T13:00:00Z,2023-12-15,27,N,36882,35200.0
2023-12-15T13:17:00Z,2023-12-15T13:30:00Z,2023-12-15,28,N,37006,35347.0
2023-12-15T13:47:00Z,2023-12-15T14:00:00Z,2023-12-15,29,N,37444,35754.0
2023-12-15T14:17:00Z,2023-12-15T14:30:00Z,2023-12-15,30,N,37334,35648.0
2023-12-15T14:47:00Z,2023-12-15T15:00:00Z,2023-12-15,31,N,37567,35605.0
2023-12-15T15:17:00Z,2023-12-15T15:30:00Z,2023-12-15,32,N,38396,36476.0
2023-12-15T15:47:00Z,2023-12-15T16:00:00Z,2023-12-15,33,N,39553,37843.0
2023-12-15T16:17:00Z,2023-12-15T16:30:00Z,2023-12-15,34,N,40493,38655.0
2023-12-15T16:47:00Z,2023-12-15T17:00:00Z,2023-12-15,35,N,41440,39130.0
2023-12-15T17:17:00Z,2023-12-15T17:30:00Z,2023-12-15,36,N,41350,38934.0
2023-12-15T17:47:00Z,2023-12-15T18:00:00Z,2023-12-15,37,N,41266,38411.0
2023-12-15T18:17:00Z,2023-12-15T18:30:00Z,2023-12-15,38,N,40444,37655.0
2023-12-15T18:47:00Z,2023-12-15T19:00:00Z,2023-12-15,39,N,37997,36670.0
2023-12-15T19:17:00Z,2023-12-15T19:30:00Z,2023-12-15,40,N,36567,35364.0
2023-12-15T19:46:00Z,2023-12-15T20:00:00Z,2023-12-15,41,N,35272,34056.0
2023-12-15T20:16:00Z,2023-12-15T20:30:00Z,2023-12-15,42,N,33883,32700.0
2023-12-15T20:47:00Z,2023-12-15T21:00:00Z,2023-12-15,43,N,32605,31478.0
2023-12-15T21:17:00Z,2023-12-15T21:30:00Z,2023-12-15,44,N,30986,29835.0
2023-12-15T21:47:00Z,2023-12-15T22:00:00Z,2023-12-15,45,N,29576,28236.0
2023-12-15T22:18:00Z,2023-12-15T22:30:00Z,2023-12-15,46,N,28223,26785.0
2023-12-15T22:48:00Z,2023-12-15T23:00:00Z,2023-12-15,47,N,26498,25071.0
2023-12-15T23:18:00Z,2023-12-15T23:30:00Z,2023-12-15,48,N,25427,24000.0
2023-12-15T23:47:00Z,2023-12-16T00:00:00Z,2023-12-16,1,N,25600,23500.0
2023-12-16T00:17:00Z,2023-12-16T00:30:00Z,2023-12-16,2,N,26071,
2023-12-16T00:47:00Z,2023-12-16T01:00:00Z,2023-12-16,3,N,25625,23355.0
2023-12-16T01:16:00Z,2023-12-16T01:30:00Z,2023-12-16,4,N,25059,22547.0
2023-12-16T01:46:00Z,2023-12-16T02:00:00Z,2023-12-16,5,N,24994,21991.0
2023-12-16T02:17:00Z,2023-12-16T02:30:00Z,2023-12-16,6,N,24778,
2023-12-16T02:47:00Z,2023-12-16T03:00:00Z,2023-12-16,7,N,24819,21090.0
2023-12-16T03:17:00Z,2023-12-16T03:30:00Z,2023-12-16,8,N,24387,20666.0
2023-12-16T03:47:00Z,2023-12-16T04:00:00Z,2023-12-16,9,N,24210,20433.0
2023-12-16T04:16:00Z,2023-12-16T04:30:00Z,2023-12-16,10,N,24172,20401.0
2023-12-16T04:46:00Z,2023-12-16T05:00:00Z,2023-12-16,11,N,24398,20190.0
2023-12-16T05:16:00Z,2023-12-16T05:30:00Z,2023-12-16,12,N,24662,20603.0
2023-12-16T05:46:00Z,2023-12-16T06:00:00Z,2023-12-16,13,N,26179,21994.0
2023-12-16T06:16:00Z,2023-12-16T06:30:00Z,2023-12-16,14,N,26997,22877.0
2023-12-16T06:46:00Z,2023-12-16T07:00:00Z,2023-12-16,15,N,27151,24426.0
2023-12-16T07:16:00Z,2023-12-16T07:30:00Z,2023-12-16,16,N,28253,25528.0
2023-12-16T07:46:00Z,2023-12-16T08:00:00Z,2023-12-16,17,N,28331,27280.0
2023-12-16T08:16:00Z,2023-12-16T08:30:00Z,2023-12-16,18,N,29656,28605.0
2023-12-16T08:16:00Z,2023-12-16T09:00:00Z,2023-12-16,19,N,30379,29779.0
2023-12-16T09:16:00Z,2023-12-16T09:30:00Z,2023-12-16,20,N,30654,30054.0
2023-12-16T09:46:00Z,2023-12-16T10:00:00Z,2023-12-16,21,N,31360,30760.0
2023-12-16T10:16:00Z,2023-12-16T10:30:00Z,2023-12-16,22,N,31598,30998.0
2023-12-16T10:46:00Z,2023-12-16T11:00:00Z,2023-12-16,23,N,31681,31081.0
2023-12-16T11:16:00Z,2023-12-16T11:30:00Z,2023-12-16,24,N,31646,31046.0
2023-12-16T11:47:00Z,2023-12-16T12:00:00Z,2023-12-16,25,N,31710,31110.0
2023-12-16T12:17:00Z,2023-12-16T12:30:00Z,2023-12-16,26,N,31594,30994.0
2023-12-16T12:47:00Z,2023-12-16T13:00:00Z,2023-12-16,27,N,30570,29970.0
2023-12-16T13:17:00Z,2023-12-16T13:30:00Z,2023-12-16,28,N,30693,30093.0
2023-12-16T13:47:00Z,2023-12-16T14:00:00Z,2023-12-16,29,N,30858,30258.0
2023-12-16T14:17:00Z,2023-12-16T14:30:00Z,2023-12-16,30,N,31205,30605.0
2023-12-16T14:47:00Z,2023-12-16T15:00:00Z,2023-12-16,31,N,31628,31028.0
2023-12-16T15:17:00Z,2023-12-16T15:30:00Z,2023-12-16,32,N,32151,31551.0
2023-12-16T15:47:00Z,2023-12-16T16:00:00Z,2023-12-16,33,N,33686,33086.0
2023-12-16T16:17:00Z,2023-12-16T16:30:00Z,2023-12-16,34,N,34639,34039.0
2023-12-16T16:48:00Z,2023-12-16T17:00:00Z,2023-12-16,35,N,35300,34700.0
2023-12-16T17:17:00Z,2023-12-16T17:30:00Z,2023-12-16,36,N,35170,34570.0
2023-12-16T17:47:00Z,2023-12-16T18:00:00Z,2023-12-16,37,N,34855,34255.0
2023-12-16T18:16:00Z,2023-12-16T18:30:00Z,2023-12-16,38,N,34289,33689.0
